# time [s],Power [W]
775.25,7.516748258
775.5,7.642090244
775.75,7.767836484
776,7.893992792
776.25,5.797850141
776.5,5.863050976
776.75,5.928452158
777,5.994055575
777.25,5.141080768
777.5,5.187855212
777.75,5.234768371
778,5.281821279
778.25,5.092598236
778.5,5.135595034
778.75,5.17871915
779,5.221971456
779.25,4.294402955
779.5,4.322448007
779.75,4.350569311
780,4.378767255
780.25,3.66528165
780.5,3.684074489
780.75,3.702913264
781,3.721798151
781.25,2.988731019
781.5,2.999903486
781.75,3.011098756
782,3.022316891
782.25,2.527608014
782.5,2.534648038
782.75,2.541699804
783,2.548763332
783.25,2.046675991
783.5,2.050324803
783.75,2.053977867
784,2.057635188
784.25,2.316982088
784.5,2.322272207
784.75,2.327569926
785,2.332875255
785.25,3.111261933
785.5,3.12268524
785.75,3.134132011
786,3.145602307
786.25,2.635894003
786.5,2.643114884
786.75,2.650347843
787,2.657592902
787.25,1.616820193
787.5,1.617871671
787.75,1.618923635
788,1.619976084
788.25,1.359120686
788.5,1.359120686
788.75,1.359120686
789,1.359120686
789.25,1.621029019
789.5,1.62208244
789.75,1.623136347
790,1.624190739
790.25,2.150465786
790.5,2.154235473
790.75,2.158009546
791,2.161788011
791.25,2.165570872
791.5,2.169358133
791.75,2.1731498
792,2.176945878
792.25,0.329119799
792.5,0.326863486
792.75,0.324615
793,0.322374329
793.25,-2.809938287
793.5,-2.793366281
793.75,-2.776649415
794,-2.759788813
794.25,-5.634103134
794.5,-5.558647894
794.75,-5.482739001
795,-5.406383112
795.25,-7.378317985
795.5,-7.229087735
795.75,-7.079096516
796,-6.928360421
796.25,-7.062047094
796.5,-6.896618709
796.75,-6.730439387
797,-6.563527193
797.25,-5.239226845
797.5,-5.126679947
797.75,-5.013661061
798,-4.900180523
798.25,-2.656788005
798.5,-2.621328718
798.75,-2.585716107
799,-2.549952306
799.25,-0.583330027
799.5,-0.581347949
799.75,-0.579348187
800,-0.57733083
800.25,0.478444022
800.5,0.477974716
800.75,0.477505725
801,0.47703705
801.25,1.972824257
801.5,1.983793275
801.75,1.994782653
802,2.005792484
802.25,5.115655965
802.5,5.198538619
802.75,5.281644493
803,5.364976706
803.25,7.488812721
803.5,7.648917208
803.75,7.80950435
804,7.970583132
804.25,6.727170273
804.5,6.837503404
804.75,6.948175231
805,7.059190547
805.25,3.594745445
805.5,3.620954905
805.75,3.647230543
806,3.673572749
806.25,1.571446262
806.5,1.574542256
806.75,1.577641825
807,1.580744974
807.25,-0.078099693
807.5,-0.078896654
807.75,-0.079686833
808,-0.080470248
808.25,-1.080634742
808.5,-1.076711331
808.75,-1.072749459
809,-1.068749336
809.25,-1.619613636
809.5,-1.609782495
809.75,-1.599884719
810,-1.589920804
810.25,-2.514986015
810.5,-2.489417117
810.75,-2.463715529
811,-2.437882727
811.25,-4.173699277
811.5,-4.096160175
811.75,-4.018297617
812,-3.940117747
812.25,-4.205231997
812.5,-4.111811145
812.75,-4.018042152
813,-3.923932782
813.25,-4.035951962
813.5,-3.93068415
813.75,-3.825067611
814,-3.719111334
814.25,-3.79572387
814.5,-3.678004161
814.75,-3.559942124
815,-3.441548093
815.25,-3.638784444
815.5,-3.495777331
815.75,-3.352414253
816,-3.208708628
816.25,-2.801292651
816.5,-2.681028081
816.75,-2.560507621
817,-2.439741606
817.25,-2.04665536
817.5,-1.952557204
817.75,-1.858288643
818,-1.763856875
818.25,-0.333266227
818.5,-0.328825175
818.75,-0.324374107
819,-0.319913147
819.25,0.90389898
819.5,0.917364511
819.75,0.930844683
820,0.944339676
820.25,2.797548481
820.5,2.925217383
820.75,3.053073599
821,3.1811241
821.25,3.30937586
821.5,3.437835851
821.75,3.566511045
822,3.695408415
822.25,3.506636914
822.5,3.615268567
822.75,3.724101284
823,3.83314035
823.25,3.706638248
823.5,3.80323121
823.75,3.900018033
824,3.997003042
824.25,3.194070816
824.5,3.25251926
824.75,3.311088029
825,3.369779012
825.25,3.291994885
825.5,3.346151329
825.75,3.400424136
826,3.45481495
826.25,3.364514806
826.5,3.414539377
826.75,3.464675311
827,3.514924027
827.25,3.260241792
827.5,3.302061526
827.75,3.343975832
828,3.385985746
828.25,4.549733321
828.5,4.625907075
828.75,4.702272796
829,4.778833255
829.25,5.026643783
829.5,5.109289533
829.75,5.192155145
830,5.275243738
830.25,4.814739251
830.5,4.881717263
830.75,4.948876525
831,5.016219193
831.25,3.380116735
831.5,3.408684504
831.75,3.437322
832,3.466029711
832.25,1.756871017
832.5,1.762655857
832.75,1.768449759
833,1.774252746
833.25,1.78006484
833.5,1.785886062
833.75,1.791716435
834,1.797555982
834.25,1.999717786
834.5,2.007349869
834.75,2.014995271
835,2.022654029
835.25,1.831607384
835.5,1.837509897
835.75,1.843421755
836,1.849342982
836.25,1.654750057
836.5,1.659100347
836.75,1.663456671
837,1.667819038
837.25,2.27917024
837.5,2.288934795
837.75,2.298718017
838,2.308519965
838.25,2.729610491
838.5,2.744069423
838.75,2.758559672
839,2.773081366
839.25,2.369146407
839.5,2.379083889
839.75,2.389040594
840,2.399016583
840.25,2.620963294
840.5,2.633212416
840.75,2.645486985
841,2.657787092
841.25,3.532753902
841.5,3.556103786
841.75,3.579511949
842,3.602978697
842.25,3.626504337
842.5,3.650089176
842.75,3.673733519
843,3.697437674
843.25,2.820053808
843.5,2.83272099
843.75,2.845415073
844,2.858136147
844.25,1.732906318
844.5,1.73618949
844.75,1.739476481
845,1.742767294
845.25,1.517863305
845.5,1.519861273
845.75,1.521860945
846,1.523862323
846.25,1.525865407
846.5,1.5278702
846.75,1.529876702
847,1.531884916
847.25,2.223905396
847.5,2.230442172
847.75,2.236989695
848,2.243547988
848.25,3.414167899
848.5,3.432353632
848.75,3.450582887
849,3.468855842
849.25,4.438065256
849.5,4.469400245
849.75,4.500822208
850,4.53233163
850.25,3.590566096
850.5,3.609176969
850.75,3.627833067
851,3.646534568
851.25,2.679070253
851.5,2.687932634
851.75,2.696811501
852,2.705706893
852.25,2.714618846
852.5,2.7235474
852.75,2.732492592
853,2.741454462
853.25,2.750433047
853.5,2.759428387
853.75,2.768440518
854,2.77746948
854.25,2.280163085
854.5,2.285400326
854.75,2.290645087
855,2.295897379
855.25,1.538314169
855.5,1.539329287
855.75,1.540344877
856,1.54136094
856.25,1.542377474
856.5,1.543394481
856.75,1.54441196
857,1.545429912
857.25,3.847607665
857.5,3.866848806
857.75,3.886137585
858,3.905474179
858.25,4.707557242
858.5,4.736742943
858.75,4.766010532
859,4.795360398
859.25,4.02643913
859.5,4.046125234
859.75,4.065860607
860,4.085645429
860.25,3.027753367
860.5,3.037269138
860.75,3.046802851
861,3.056354544
861.25,5.243851716
861.5,5.277492947
861.75,5.311233251
862,5.345073114
862.25,7.895089637
862.5,7.971845992
862.75,8.048876686
863,8.12618388
863.25,5.029173274
863.5,5.05651152
863.75,5.083926234
864,5.111417722
864.25,3.097670654
864.5,3.105666193
864.75,3.113675159
865,3.121697574
865.25,3.422757282
865.5,3.433020607
865.75,3.443303406
866,3.453605719
866.25,5.240735452
866.5,5.268667779
866.75,5.296678923
867,5.324769191
867.25,5.956450528
867.5,5.992227825
867.75,6.02811421
868,6.064110167
868.25,3.645985547
868.5,3.656672635
868.75,3.667380016
869,3.678107727
869.25,1.535047078
869.5,1.533957355
869.75,1.532868198
870,1.531779605
870.25,0.917923839
870.5,0.915265741
870.75,0.912612719
871,0.909964768
871.25,0.602443644
871.5,0.599329392
871.75,0.596224124
872,0.593127829
872.25,0.590040497
872.5,0.586962114
872.75,0.583892671
873,0.580832156
873.25,-0.017062443
873.5,-0.019357448
873.75,-0.021638784
874,-0.023906478
874.25,-0.638523082
874.5,-0.64002438
874.75,-0.64149522
875,-0.642935688
875.25,-1.248058396
875.5,-1.247419408
875.75,-1.246727004
876,-1.245981394
876.25,-1.640380396
876.5,-1.637459274
876.75,-1.634466683
877,-1.631402956
877.25,-0.658473568
877.5,-0.659511068
877.75,-0.660519485
878,-0.661498907
878.25,0.436318104
878.5,0.433706187
878.75,0.431102596
879,0.428507319
879.25,1.5470297
879.5,1.5470297
879.75,1.5470297
880,1.5470297
880.25,-0.854730732
880.5,-0.855009834
880.75,-0.855253686
881,-0.855462409
881.25,-0.855636125
881.5,-0.855774954
881.75,-0.855879017
882,-0.855948438
882.25,1.464894983
882.5,1.464894983
882.75,1.464894983
883,1.464894983
883.25,1.464894983
883.5,1.464894983
883.75,1.464894983
884,1.464894983
884.25,1.737642557
884.5,1.738749487
884.75,1.739856922
885,1.740964862
885.25,2.288972167
885.5,2.292902783
885.75,2.296837958
886,2.300777696
886.25,2.029967952
886.5,2.032399277
886.75,2.034832636
887,2.03726803
887.25,1.764348639
887.5,1.76546774
887.75,1.766587351
888,1.767707471
888.25,0.942754582
888.5,0.941116096
888.75,0.939479647
889,0.937845233
889.25,0.388104425
889.5,0.385648761
889.75,0.383201207
890,0.380761752
890.25,-0.484946434
890.5,-0.486058927
890.75,-0.487149419
891,-0.488217972
891.25,-1.039009892
891.5,-1.038148256
891.75,-1.037245582
892,-1.036302032
892.25,-1.574769977
892.5,-1.570575899
892.75,-1.566316536
893,-1.56199222
893.25,-1.205792446
893.5,-1.203626443
893.75,-1.201413382
894,-1.199153475
894.25,-0.851076657
894.5,-0.850491554
894.75,-0.849874307
895,-0.849225036
895.25,0.006657737
895.5,0.00466484
895.75,0.002683559
896,0.000713873
896.25,0.743546887
896.5,0.742164896
896.75,0.740784754
897,0.739406459
897.25,1.23395314
897.5,1.23395314
897.75,1.23395314
898,1.23395314
898.25,0.985891476
898.5,0.985103614
898.75,0.984316213
899,0.983529273
899.25,0.488022689
899.5,0.486267984
899.75,0.484517416
900,0.482770981
900.25,-0.175043585
900.5,-0.17618328
900.75,-0.177311735
901,-0.178428976
901.25,-1.174023941
901.5,-1.171262554
901.75,-1.168456835
902,-1.165606996
902.25,-7.378317985
902.5,-7.229087735
902.75,-7.079096516
903,-6.928360421
903.25,-7.062047094
903.5,-6.896618709
903.75,-6.730439387
904,-6.563527193
904.25,-5.239226845
904.5,-5.126679947
904.75,-5.013661061
905,-4.900180523
905.25,-2.656788005
905.5,-2.621328718
905.75,-2.585716107
906,-2.549952306
906.25,-0.583330027
906.5,-0.581347949
906.75,-0.579348187
907,-0.57733083
907.25,0.478444022
907.5,0.477974716
907.75,0.477505725
908,0.47703705
908.25,1.972824257
908.5,1.983793275
908.75,1.994782653
909,2.005792484
909.25,5.115655965
909.5,5.198538619
909.75,5.281644493
910,5.364976706
910.25,7.488812721
910.5,7.648917208
910.75,7.80950435
911,7.970583132
911.25,6.727170273
911.5,6.837503404
911.75,6.948175231
912,7.059190547
912.25,3.594745445
912.5,3.620954905
912.75,3.647230543
913,3.673572749
913.25,3.699981913
913.5,3.726458424
913.75,3.753002672
914,3.779615047
914.25,7.559378603
914.5,7.67235631
914.75,7.785708477
915,7.899439895
915.25,3.594080177
915.5,3.615057108
915.75,3.636086144
916,3.65716752
916.25,3.678301473
916.5,3.699488238
916.75,3.720728052
917,3.742021151
917.25,0.666403616
917.5,0.665126507
917.75,0.663851164
918,0.662577587
918.25,1.370579693
918.5,1.371516307
918.75,1.372453361
919,1.373390857
919.25,2.086608027
919.5,2.091567923
919.75,2.096534908
920,2.101508993
920.25,3.546083461
920.5,3.564586516
920.75,3.583134371
921,3.601727203
921.25,5.583135041
921.5,5.631244385
921.75,5.6795021
922,5.727909219
922.25,5.270125795
922.5,5.310204422
922.75,5.350403369
923,5.39072336
923.25,4.395198415
923.5,4.420793419
923.75,4.446457532
924,4.472191061
924.25,-0.85390545
924.5,-0.853515761
924.75,-0.853093199
925,-0.852637887
925.25,-1.548632884
925.5,-1.544052085
925.75,-1.539407998
926,-1.534700956
926.25,-0.336549103
926.5,-0.337503294
926.75,-0.338441913
927,-0.339365001
927.25,-0.3402726
927.5,-0.341164752
927.75,-0.342041497
928,-0.342902878
928.25,0.231349435
928.5,0.229448694
928.75,0.227555246
929,0.225669079
929.25,0.223790182
929.5,0.221918545
929.75,0.220054154
930,0.218197
930.25,0.458190001
930.5,0.456506332
930.75,0.454826717
931,0.453151152
931.25,0.210840517
931.5,0.209019373
931.75,0.207205397
932,0.205398577
932.25,0.203598903
932.5,0.201806363
932.75,0.200020945
933,0.198242639
933.25,-0.513796903
933.5,-0.514009767
933.75,-0.514203333
934,-0.514377662
934.25,-0.992636449
934.5,-0.990554776
934.75,-0.988437174
935,-0.986283804
935.25,-0.671532635
935.5,-0.670949997
935.75,-0.6703437
936,-0.669713832
936.25,-0.20659859
936.5,-0.207384665
936.75,-0.208160356
937,-0.20892569
937.25,-0.05689911
937.5,-0.057863348
937.75,-0.058820443
938,-0.059770408
938.25,-0.060713259
938.5,-0.061649011
938.75,-0.06257768
939,-0.06349928
939.25,-0.214451947
939.5,-0.215128611
939.75,-0.215795171
940,-0.216451653
940.25,0.33408289
940.5,0.332713327
940.75,0.331347429
941,0.32998519
941.25,0.761561193
941.5,0.760908596
941.75,0.760256404
942,0.759604618
942.25,0.758953238
942.5,0.758302263
942.75,0.757651693
943,0.757001528
943.25,0.972317086
943.5,0.972317086
943.75,0.972317086
944,0.972317086
944.25,1.188482546
944.5,1.189332852
944.75,1.190183563
945,1.19103468
945.25,1.408652896
945.5,1.410557705
945.75,1.412464138
946,1.414372197
946.25,2.72589824
946.5,2.738366561
946.75,2.750861102
947,2.763381953
947.25,2.775929205
947.5,2.788502949
947.75,2.801103276
948,2.813730277
948.25,1.926833793
948.5,1.931566138
948.75,1.936305196
949,1.94105098
949.25,0.81784614
949.5,0.817158824
949.75,0.816471929
950,0.815785454
950.25,-0.820033343
950.5,-0.818536685
950.75,-0.817011523
951,-0.815457978
951.25,-2.896211851
951.5,-2.869257456
951.75,-2.842143626
952,-2.81487204
952.25,-5.445476439
952.5,-5.339930957
952.75,-5.233903739
953,-5.127404434
953.25,-6.281641871
953.5,-6.112855155
953.75,-5.943402024
954,-5.773300538
954.25,-5.602568762
954.5,-5.431224757
954.75,-5.259286587
955,-5.086772315
955.25,-4.913700002
955.5,-4.740087711
955.75,-4.565953506
956,-4.391315449
956.25,-4.216191603
956.5,-4.04060003
956.75,-3.864558794
957,-3.688085956
957.25,-1.285921029
957.5,-1.261718028
957.75,-1.237452351
958,-1.21312512
958.25,1.245976661
958.5,1.257702275
958.75,1.269444376
959,1.281203094
959.25,3.89626518
959.5,4.018851759
959.75,4.141676229
960,4.264744963
960.25,6.909695739
960.5,7.21441188
960.75,7.51982735
961,7.825968559
961.25,8.881902681
961.5,9.247685132
961.75,9.614437566
962,9.982194595
962.25,8.797171292
962.5,9.065391783
962.75,9.334395733
963,9.604204011
963.25,7.592609742
963.5,7.753026279
963.75,7.913931299
964,8.075333786
964.25,5.001746985
964.5,5.06018764
964.75,5.118794725
965,5.177569885
965.25,2.949198439
965.5,2.966299335
965.75,2.98343907
966,3.000617822
966.25,1.128313521
966.5,1.129135128
966.75,1.129957128
967,1.13077952
967.25,0.713107805
967.5,0.712485542
967.75,0.71186367
968,0.711242191
968.25,0.085583437
968.5,0.084306114
968.75,0.08303504
969,0.081770203
969.25,-0.508606332
969.5,-0.508121028
969.75,-0.507618818
970,-0.507099762
970.25,-1.74706892
970.5,-1.73538478
970.75,-1.723626045
971,-1.711793312
971.25,-3.80326552
971.5,-3.743751052
971.75,-3.683968714
972,-3.623922865
972.25,-5.962618278
972.5,-5.792589285
972.75,-5.621927955
973,-5.450652353
973.25,-5.27878054
973.5,-5.10633058
973.75,-4.933320535
974,-4.759768467
974.25,-4.58569244
974.5,-4.411110516
974.75,-4.236040758
975,-4.060501229
975.25,-3.884509991
975.5,-3.708085107
975.75,-3.531244641
976,-3.354006653
976.25,-3.236829098
976.5,-3.051793698
976.75,-2.866402595
977,-2.680674894
977.25,-1.507027995
977.5,-1.440589756
977.75,-1.374041668
978,-1.307388089
978.25,-1.041747891
978.5,-0.994606091
978.75,-0.947396812
979,-0.900122718
979.25,-0.754792376
979.5,-0.71760581
979.75,-0.680373488
980,-0.643097305
980.25,-0.447124489
980.5,-0.42652952
980.75,-0.405911977
981,-0.385272691
981.25,-0.299026898
981.5,-0.284894391
981.75,-0.270748051
982,-0.256588372
982.25,-0.26003968
982.5,-0.243805919
982.75,-0.227558854
983,-0.211299082
983.25,-0.270015157
983.5,-0.238551014
983.75,-0.207067656
984,-0.175566556
984.25,-0.132173669
984.5,-0.106253831
984.75,-0.080322681
985,-0.054381343
985.25,-0.018249453
985.5,-0.012168412
985.75,-0.006085207
986,0
986.25,0
986.5,0
986.75,0
987,0
987.25,0
987.5,0
987.75,0
988,0
988.25,0
988.5,0
988.75,0
989,0
989.25,0
989.5,0
989.75,0
990,0
990.25,0
990.5,0
990.75,0
991,0
991.25,0
991.5,0
991.75,0
992,0
992.25,0
992.5,0
992.75,0
993,0
993.25,0
993.5,0
993.75,0
994,0
994.25,0
994.5,0
994.75,0
995,0
995.25,0
995.5,0
995.75,0
996,0
996.25,0
996.5,0
996.75,0
997,0
997.25,0
997.5,0
997.75,0
998,0
998.25,0
998.5,0
998.75,0
999,0
999.25,0
999.5,0
999.75,0
1000,0
1000.25,0
1000.5,0
1000.75,0
1001,0
1001.25,0
1001.5,0
1001.75,0
1002,0
1002.25,0
1002.5,0
1002.75,0
1003,0
1003.25,0
1003.5,0
1003.75,0
1004,0
1004.25,0
1004.5,0
1004.75,0
1005,0
1005.25,0
1005.5,0
1005.75,0
1006,0
1006.25,0
1006.5,0
1006.75,0
1007,0
1007.25,0
1007.5,0
1007.75,0
1008,0
1008.25,0
1008.5,0
1008.75,0
1009,0
1009.25,0
1009.5,0
1009.75,0
1010,0
1010.25,0
1010.5,0
1010.75,0
1011,0
1011.25,0
1011.5,0
1011.75,0
1012,0
1012.25,0
1012.5,0
1012.75,0
1013,0
1013.25,0
1013.5,0
1013.75,0
1014,0
1014.25,0
1014.5,0
1014.75,0
1015,0
1015.25,0
1015.5,0
1015.75,0
1016,0
1016.25,0
1016.5,0
1016.75,0
1017,0
1017.25,0
1017.5,0
1017.75,0
1018,0
1018.25,0
1018.5,0
1018.75,0
1019,0
1019.25,0
1019.5,0
1019.75,0
1020,0
1020.25,0
1020.5,0
1020.75,0
1021,0
1021.25,0
1021.5,0
1021.75,0
1022,0
1022.25,0
1022.5,0
1022.75,0
1023,0
1023.25,0
1023.5,0
1023.75,0
1024,0
1024.25,0
1024.5,0
1024.75,0
1025,0
1025.25,0
1025.5,0
1025.75,0
1026,0
1026.25,0.008708811
1026.5,0.017419137
1026.75,0.026131068
1027,0.034844696
1027.25,0.185198746
1027.5,0.271663019
1027.75,0.358156973
1028,0.444684503
1028.25,1.025530602
1028.5,1.290136314
1028.75,1.554905856
1029,1.819861405
1029.25,2.541551814
1029.5,2.92003416
1029.75,3.29889292
1030,3.678166414
1030.25,3.637603852
1030.5,3.947373911
1030.75,4.257566807
1031,4.568210474
1031.25,3.978793692
1031.5,4.188654402
1031.75,4.398863158
1032,4.609435071
1032.25,4.183999155
1032.5,4.343682528
1032.75,4.503667507
1033,4.663963827
1033.25,4.463449305
1033.5,4.601168316
1033.75,4.739174919
1034,4.877476719
1034.25,4.748296052
1034.5,4.872656371
1034.75,4.997298626
1035,5.122229192
1035.25,4.223983497
1035.5,4.304630931
1035.75,4.385467528
1036,4.466496406
1036.25,3.770591277
1036.5,3.825823147
1036.75,3.881185775
1037,3.936680803
1037.25,3.503190235
1037.5,3.545570667
1037.75,3.588051649
1038,3.630634215
1038.25,4.184078323
1038.5,4.240320762
1038.75,4.296706164
1039,4.353236169
1039.25,4.947721306
1039.5,5.019890172
1039.75,5.092254959
1040,5.164818121
1040.25,5.237582108
1040.5,5.310549375
1040.75,5.383722372
1041,5.457103553
1041.25,4.935159352
1041.5,4.993411811
1041.75,5.051828823
1042,5.110412032
1042.25,3.727639071
1042.5,3.757075698
1042.75,3.786587893
1043,3.816176144
1043.25,2.374822618
1043.5,2.384771077
1043.75,2.394738794
1044,2.404725829
1044.25,1.35597205
1044.5,1.357831948
1044.75,1.359693431
1045,1.3615565
1045.25,1.151467398
1045.5,1.152300057
1045.75,1.153133113
1046,1.153966567
1046.25,1.367155238
1046.5,1.369024666
1046.75,1.370895688
1047,1.372768304
1047.25,1.374642516
1047.5,1.376518326
1047.75,1.378395735
1048,1.380274744
1048.25,0.527519781
1048.5,0.526441316
1048.75,0.525364451
1049,0.524289183
1049.25,-0.51152483
1049.5,-0.511159617
1049.75,-0.510777063
1050,-0.510377228
1050.25,-1.643896695
1050.5,-1.634234318
1050.75,-1.624504062
1051,-1.614706426
1051.25,-2.014645088
1051.5,-1.998936827
1051.75,-1.983135914
1052,-1.96724318
1052.25,-2.474906342
1052.5,-2.449130408
1052.75,-2.423224095
1053,-2.397188879
1053.25,-2.867258481
1053.5,-2.82898301
1053.75,-2.790536712
1054,-2.751921973
1054.25,-3.639824503
1054.5,-3.570122995
1054.75,-3.500152861
1055,-3.429919302
1055.25,-4.2006145
1055.5,-4.090098367
1055.75,-3.979211768
1056,-3.867964349
1056.25,-4.677721315
1056.5,-4.503404406
1056.75,-4.328590122
1057,-4.153296523
1057.25,-3.977541673
1057.5,-3.801343634
1057.75,-3.62472047
1058,-3.447690243
1058.25,-2.702913703
1058.5,-2.582438999
1058.75,-2.461716862
1059,-2.340757626
1059.25,-2.167891068
1059.5,-2.052191825
1059.75,-1.936295302
1060,-1.820211143
1060.25,-1.297280132
1060.5,-1.230510482
1060.75,-1.163644722
1061,-1.096687214
1061.25,-0.390828472
1061.5,-0.380548717
1061.75,-0.370253899
1062,-0.359944351
1062.25,0.193181644
1062.5,0.193602354
1062.75,0.194023172
1063,0.194444098
1063.25,0.49160495
1063.5,0.498754286
1063.75,0.505909041
1064,0.513069276
1064.25,1.67427014
1064.5,1.761782064
1064.75,1.849390426
1065,1.937099122
1065.25,3.071178948
1065.5,3.270753557
1065.75,3.470602186
1066,3.67073894
1066.25,3.169940492
1066.5,3.30530975
1066.75,3.440894453
1067,3.576702206
1067.25,1.445794186
1067.5,1.464873392
1067.75,1.483980325
1068,1.503115291
1068.25,0.919477048
1068.5,0.925467013
1068.75,0.931464138
1069,0.937468464
1069.25,1.560691456
1069.5,1.579941621
1069.75,1.599221353
1070,1.618530958
1070.25,2.951531194
1070.5,3.019126421
1070.75,3.086847269
1071,3.154696192
1071.25,3.947955535
1071.5,4.051135518
1071.75,4.154529027
1072,4.258140854
1072.25,5.031941471
1072.5,5.170892443
1072.75,5.310162299
1073,5.449758645
1073.25,6.63417315
1073.5,6.831985894
1073.75,7.030306022
1074,7.229146677
1074.25,8.768838288
1074.5,9.046976007
1074.75,9.325914409
1075,9.60567567
1075.25,9.509923545
1075.5,9.77050015
1075.75,10.03189477
1076,10.29412704
1076.25,8.905831488
1076.5,9.093661277
1076.75,9.282109091
1077,9.471186281
1077.25,7.674029507
1077.5,7.793531379
1077.75,7.913428659
1078,8.033726632
1078.25,6.764242194
1078.5,6.846838753
1078.75,6.929704889
1079,7.012843374
1079.25,6.614401426
1079.5,6.686772843
1079.75,6.759381439
1080,6.832229372
1080.25,4.663813003
1080.5,4.695779909
1080.75,4.727837266
1081,4.75998556
1081.25,2.264496368
1081.5,2.269711118
1081.75,2.274933353
1082,2.280163085
1082.25,0.013113333
1082.5,0.011083113
1082.75,0.00906458
1083,0.007057713
1083.25,-1.865813891
1083.5,-1.85805031
1083.75,-1.850206179
1084,-1.842281994
1084.25,-1.834278254
1084.5,-1.826195453
1084.75,-1.81803409
1085,-1.809794662
1085.25,-0.35234318
1085.5,-0.353002272
1085.75,-0.3536466
1086,-0.354276206
1086.25,1.12063385
1086.5,1.12063385
1086.75,1.12063385
1087,1.12063385
1087.25,1.355653745
1087.5,1.356583322
1087.75,1.357513338
1088,1.358443792
1088.25,1.359374686
1088.5,1.360306018
1088.75,1.361237789
1089,1.36217
1089.25,1.1272803
1089.5,1.1272803
1089.75,1.1272803
1090,1.1272803
1090.25,1.1272803
1090.5,1.1272803
1090.75,1.1272803
1091,1.1272803
1091.25,1.835347878
1091.5,1.838750316
1091.75,1.842156718
1092,1.845567091
1092.25,3.516571314
1092.5,3.535003058
1092.75,3.553479318
1093,3.572000272
1093.25,5.051811575
1093.5,5.091241436
1093.75,5.13078762
1094,5.170450854
1094.25,4.459445876
1094.5,4.487942226
1094.75,4.516517107
1095,4.545170907
1095.25,3.046433028
1095.5,3.057723419
1095.75,3.069036928
1096,3.080373613
1096.25,1.810299043
1096.5,1.812545579
1096.75,1.814794016
1097,1.817044353
1097.25,0.283365696
1097.5,0.281271355
1097.75,0.279184602
1098,0.277105426
1098.25,-1.196067754
1098.5,-1.193699353
1098.75,-1.191284803
1099,-1.188824315
1099.25,-2.535375568
1099.5,-2.520118757
1099.75,-2.504736863
1100,-2.489230856
1100.25,-1.495564521
1100.5,-1.490314406
1100.75,-1.485004618
1101,-1.479635489
1101.25,-0.03248745
1101.5,-0.033621695
1101.75,-0.034748443
1102,-0.035867711
1102.25,2.052086277
1102.5,2.056996872
1102.75,2.061914476
1103,2.0668391
1103.25,4.447009263
1103.5,4.478369053
1103.75,4.509815954
1104,4.541350455
1104.25,6.286874309
1104.5,6.349221815
1104.75,6.411770801
1105,6.474522909
1105.25,5.270125795
1105.5,5.310204422
1105.75,5.350403369
1106,5.39072336
1106.25,2.847254766
1106.5,2.856431197
1106.75,2.865624828
1107,2.874835699
1107.25,1.070381092
1107.5,1.069544305
1107.75,1.068707997
1108,1.067872168
1108.25,-0.677444961
1108.5,-0.677630802
1108.75,-0.677790273
1109,-0.67792346
1109.25,-1.71287271
1109.5,-1.706816931
1109.75,-1.70068921
1110,-1.694489955
1110.25,-0.509245193
1110.5,-0.509714597
1110.75,-0.510163894
1111,-0.510593148
1111.25,1.454710275
1111.5,1.455686398
1111.75,1.456662979
1112,1.457640016
1112.25,4.42E+00
1112.5,4.452880906
1112.75,4.481359189
1113,4.509915913
1113.25,8.108203543
1113.5,8.205859653
1113.75,8.303862787
1114,8.402216436
1114.25,8.500924093
1114.5,8.599989249
1114.75,8.699415395
1115,8.799206024
1115.25,5.301583026
1115.5,5.335394394
1115.75,5.36930567
1116,5.403317341
1116.25,2.35775164
1116.5,2.361761954
1116.75,2.36577691
1117,2.369796513
1117.25,0.418209133
1117.5,0.415655259
1117.75,0.413109632
1118,0.41057224
1118.25,-1.232493142
1118.5,-1.231058147
1118.75,-1.229572949
1119,-1.22803776
1119.25,-1.226452789
1119.5,-1.224818245
1119.75,-1.223134339
1120,-1.221401279
1120.25,-0.308868593
1120.5,-0.310209006
1120.75,-0.311532849
1121,-0.312840161
1121.25,0.069135904
1121.5,0.066798926
1121.75,0.064474203
1122,0.062161713
1122.25,-0.496857942
1122.5,-0.497710521
1122.75,-0.498541844
1123,-0.499351974
1123.25,-2.086376666
1123.5,-2.077482972
1123.75,-2.068495049
1124,-2.059413491
1124.25,-4.09196746
1124.5,-4.052223877
1124.75,-4.012215469
1125,-3.971945196
1125.25,-6.495704022
1125.5,-6.382913893
1125.75,-6.269522469
1126,-6.155540805
1126.25,-7.211205917
1126.5,-7.046473212
1126.75,-6.880973213
1127,-6.714723981
1127.25,-6.547743579
1127.5,-6.380050071
1127.75,-6.211661519
1128,-6.042595985
1128.25,-5.639272399
1128.5,-5.482337231
1128.75,-5.324824123
1129,-5.166749171
1129.25,-3.762775108
1129.5,-3.673178875
1129.75,-3.583277894
1130,-3.493079362
1130.25,-2.836640794
1130.5,-2.773412288
1130.75,-2.709984616
1131,-2.646362139
1131.25,-2.410884146
1131.5,-2.355014332
1131.75,-2.298983686
1132,-2.242795822
1132.25,-2.263865467
1132.5,-2.203358633
1132.75,-2.142696078
1133,-2.081881776
1133.25,-2.294149828
1133.5,-2.215540358
1133.75,-2.136755188
1134,-2.057799977
